request_id,latency_ms,prompt_tokens,batched,model_size_b,region,instance_type,server_id
2893,176.6,1812,1,52.29,us-east,small,18
2894,211.41,867,1,39.09,us-east,small,8
2895,221.57,1858,0,11.07,us-east,small,18
2896,125.02,645,0,64.43,ap-south,large,6
2897,134.29,442,1,40.55,eu-west,medium,4
2898,195.17,929,1,54.13,eu-west,medium,9
2899,125.09,246,1,4.39,eu-west,small,2
2900,173.25,1009,0,29.8,eu-west,medium,9
2901,163.75,825,1,44.63,ap-south,large,7
2902,204.54,1650,0,67.9,us-east,medium,16
2903,121.1,93,0,10.14,us-east,small,0
2904,204.42,545,1,66.56,us-east,small,5
2905,236.23,1989,1,69.56,ap-south,large,19
2906,279.99,1906,0,42.71,eu-west,small,19
2907,205.38,1484,1,31.56,us-east,small,14
2908,182.78,1383,0,53.06,us-east,small,13
2909,162.9,1970,0,27.21,us-east,small,19
2910,194.28,1223,0,38.07,us-east,small,12
2911,212.97,863,0,66.28,eu-west,small,8
2912,110.75,463,0,7.41,eu-west,medium,4
2913,216.74,1199,0,61.8,us-east,small,11
2914,199.52,1354,1,18.33,eu-west,small,13
2915,175.68,1230,0,37.9,eu-west,medium,12
2916,148.55,966,0,44.84,us-east,small,9
2917,239.24,1844,0,52.15,ap-south,medium,18
2918,160.24,1997,1,43.01,ap-south,large,19
2919,238.4,1812,1,50.17,eu-west,medium,18
2920,239.6,1629,1,35.76,eu-west,small,16
2921,158.7,723,0,57.75,eu-west,small,6
2922,231.59,1169,1,48.38,eu-west,small,11
2923,159.71,256,0,69.53,eu-west,small,2
2924,243.92,1627,1,54.82,eu-west,medium,16
2925,177.42,658,0,68.25,eu-west,small,6
2926,128.95,111,0,22.67,us-east,small,0
2927,105.22,651,0,58.01,eu-west,large,6
2928,154.77,717,1,19.74,us-east,small,6
2929,50.73,1947,0,37.83,us-east,large,19
2930,191.05,1305,0,69.17,ap-south,large,12
2931,188.13,1325,1,1.31,eu-west,small,13
2932,152.84,1061,1,19.54,eu-west,medium,10
2933,134.63,1877,0,11.91,eu-west,medium,18
2934,101.16,632,0,43.18,eu-west,large,5
2935,218.79,538,1,69.87,us-east,small,5
2936,157.34,589,1,39.09,us-east,small,5
2937,232.81,1266,0,51.63,us-east,medium,12
2938,269.69,1892,1,61.93,us-east,small,18
2939,155.09,1232,1,48.77,eu-west,large,12
2940,181.67,824,0,60.04,us-east,medium,7
2941,247.75,1841,0,32.77,us-east,small,18
2942,183.9,1340,0,6.42,us-east,small,13
2943,173.23,1600,0,52.73,us-east,small,15
2944,143.7,868,1,3.14,us-east,small,8
2945,157.2,1030,0,16.75,eu-west,large,10
2946,130.94,521,0,56.44,eu-west,medium,4
2947,143.36,245,1,34.51,us-east,small,1
2948,125.02,639,1,21.82,eu-west,medium,6
2949,174.59,1633,0,1.39,eu-west,small,16
2950,212.23,1549,1,51.24,us-east,large,15
2951,71.02,296,0,42.09,us-east,large,2
2952,215.37,866,1,66.28,eu-west,medium,8
2953,146.66,1503,1,13.24,us-east,small,14
2954,99.34,450,0,59.97,eu-west,large,4
2955,177.95,854,0,44.72,us-east,small,8
2956,263.93,1267,1,62.14,eu-west,small,12
2957,195.42,1273,1,18.05,us-east,small,12
2958,205.06,679,1,60.23,eu-west,small,6
2959,167.81,1594,0,35.01,ap-south,large,15
2960,213.86,1448,1,25.78,us-east,small,14
2961,142.94,713,0,6.7,us-east,small,6
2962,190.32,1024,0,30.81,us-east,small,9
2963,197.76,362,1,66.99,eu-west,small,3
2964,103.14,55,0,17.74,eu-west,medium,0
2965,161.87,114,1,51.38,us-east,small,0
2966,210.6,616,0,52.21,ap-south,small,5
2967,244.68,1062,0,49.33,us-east,small,10
2968,175.19,1525,1,9.29,eu-west,medium,15
2969,212.51,626,1,41.96,us-east,small,5
2970,225.7,1742,0,46.17,ap-south,large,17
2971,107.78,278,0,10.47,us-east,medium,2
2972,166.11,1997,0,1.11,ap-south,large,19
2973,146.89,870,1,35.95,us-east,small,8
2974,170.25,1015,0,7.75,us-east,small,9
2975,89.95,271,0,3.16,ap-south,large,2
2976,118.79,664,0,5.12,ap-south,large,6
2977,202.6,897,1,39.27,us-east,small,8
2978,214.64,1536,1,68.37,eu-west,small,15
2979,176.13,606,0,36.56,us-east,small,5
2980,254.1,1912,1,49.6,ap-south,large,19
2981,181.23,1376,0,58.17,ap-south,large,13
2982,119.4,505,1,3.95,ap-south,medium,4
2983,113.44,533,1,56.31,eu-west,large,4
2984,172.27,338,1,40.73,eu-west,small,2
2985,174.94,1404,1,50.46,eu-west,large,13
2986,125.26,474,0,39.4,eu-west,medium,4
2987,232.91,1292,1,33.28,ap-south,small,12
2988,263.12,1752,0,43.24,us-east,small,17
2989,121.55,1422,1,41.36,ap-south,large,14
2990,121.06,166,1,48.99,ap-south,large,1
2991,150.53,1447,0,8.78,ap-south,large,14
2992,128.54,266,1,16.18,us-east,small,2
2993,218.12,1965,1,16.41,eu-west,medium,19
2994,182.8,698,0,24.03,eu-west,small,6
2995,91.25,309,0,18.81,eu-west,large,2
2996,64.27,121,0,2.9,eu-west,large,0
2997,104.42,146,1,2.69,us-east,small,0
2998,102.21,256,1,50.1,eu-west,large,2
2999,152.89,1315,0,64.41,us-east,large,12
3000,121.73,259,1,11.85,us-east,small,2
3001,200.83,1252,0,42.36,eu-west,small,12
3002,173.78,550,1,47.3,us-east,small,5
3003,116.3,1638,1,28.62,us-east,large,16
3004,153.78,1300,0,21.13,us-east,small,12
3005,165.26,1347,1,6.63,eu-west,small,13
3006,121.04,235,1,39.9,eu-west,medium,1
3007,229.53,1932,1,14.3,eu-west,small,19
3008,150.3,600,1,34.42,eu-west,medium,5
3009,215.85,753,1,50.7,eu-west,small,7
3010,174.03,1912,1,50.03,eu-west,large,19
3011,100.13,183,0,30.25,us-east,medium,1
3012,182.87,567,1,57.2,us-east,small,5
3013,176.0,594,0,69.91,eu-west,medium,5
3014,153.31,1293,1,22.66,us-east,small,12
3015,177.87,626,0,14.01,eu-west,small,5
3016,180.4,614,1,36.48,us-east,small,5
3017,182.56,1360,0,36.7,us-east,medium,13
3018,145.54,902,1,33.21,eu-west,medium,8
3019,155.08,553,0,55.27,eu-west,medium,5
3020,184.18,520,1,28.27,ap-south,small,4
3021,185.84,1036,1,64.85,ap-south,large,10
3022,144.64,1022,1,51.82,eu-west,large,9
3023,188.33,926,1,50.1,ap-south,large,8
3024,173.34,1383,0,51.71,ap-south,medium,13
3025,154.62,296,0,65.95,us-east,small,2
3026,119.46,776,1,1.89,ap-south,large,7
3027,244.03,1181,1,25.81,us-east,small,11
3028,141.55,1980,0,2.97,us-east,small,19
3029,183.24,1471,0,8.62,us-east,small,14
3030,90.87,1652,0,29.32,eu-west,large,16
3031,139.92,838,1,51.94,ap-south,large,8
3032,200.14,1784,1,38.74,eu-west,medium,17
3033,101.74,617,1,11.79,ap-south,large,5
3034,157.6,231,1,39.33,eu-west,small,1
3035,204.78,918,1,55.89,eu-west,small,8
3036,141.27,964,0,19.14,us-east,medium,9
3037,179.27,1929,1,26.02,eu-west,small,19
3038,191.9,913,0,5.27,us-east,small,8
3039,149.95,191,0,67.47,us-east,small,1
3040,185.68,1145,1,28.11,us-east,small,11
3041,140.2,1142,0,15.47,us-east,medium,11
3042,143.37,537,1,63.29,ap-south,large,4
3043,169.25,74,1,51.33,eu-west,small,0
3044,243.79,1644,0,39.49,us-east,medium,16
3045,163.86,498,0,43.78,eu-west,small,4
3046,206.81,734,1,64.11,eu-west,medium,7
3047,186.66,1319,1,56.63,eu-west,medium,13
3048,165.93,1407,0,11.57,ap-south,large,13
3049,211.15,1942,0,43.76,us-east,medium,19
3050,136.5,242,1,51.0,us-east,medium,1
3051,233.11,1546,0,34.48,eu-west,medium,15
3052,90.64,641,0,23.92,eu-west,large,6
3053,139.45,681,1,53.75,eu-west,large,6
3054,108.62,732,0,53.73,us-east,medium,6
3055,129.97,594,1,29.96,us-east,medium,5
3056,201.0,1382,0,16.1,us-east,small,13
3057,213.47,1801,0,68.1,us-east,small,17
3058,200.76,1349,0,37.54,us-east,small,13
3059,102.28,179,0,53.86,ap-south,large,1
3060,245.57,1126,0,18.16,us-east,small,11
3061,135.2,141,1,67.18,ap-south,large,0
3062,138.12,934,1,26.61,ap-south,medium,9
3063,159.34,1242,0,36.73,ap-south,large,12
3064,185.75,1559,0,39.53,ap-south,large,15
3065,142.48,875,0,19.79,eu-west,medium,8
3066,168.58,1004,1,36.91,eu-west,medium,9
3067,170.26,1820,0,28.65,ap-south,large,18
3068,138.15,293,0,42.37,ap-south,medium,2
3069,96.98,142,1,29.73,ap-south,large,0
3070,118.05,547,1,1.63,eu-west,medium,5
3071,283.06,1950,1,62.87,eu-west,small,19
3072,226.64,548,1,64.07,eu-west,small,5
3073,263.46,1772,1,28.74,us-east,small,17
3074,189.51,1016,0,33.6,us-east,small,9
3075,184.65,347,1,69.59,ap-south,medium,3
3076,128.57,1777,0,32.83,ap-south,large,17
3077,168.12,1517,1,42.67,eu-west,large,15
3078,167.89,82,1,62.41,us-east,small,0
3079,199.11,1925,1,56.07,ap-south,large,19
3080,144.27,516,0,69.45,us-east,small,4
3081,125.25,281,1,12.56,us-east,small,2
3082,219.34,1934,1,61.86,eu-west,medium,19
3083,109.93,1328,1,46.77,eu-west,medium,13
3084,151.22,769,0,68.29,ap-south,large,7
3085,126.2,497,1,1.8,us-east,small,4
3086,166.72,483,1,58.68,eu-west,medium,4
3087,170.59,582,0,65.53,us-east,small,5
3088,209.01,1981,0,56.86,ap-south,large,19
3089,197.34,1851,1,66.3,us-east,large,18
3090,237.54,1871,0,28.84,us-east,small,18
3091,253.24,1115,1,62.95,eu-west,small,10
3092,143.53,1887,0,6.02,eu-west,medium,18
3093,148.88,1989,1,34.56,eu-west,large,19
3094,190.59,1467,0,68.98,eu-west,small,14
3095,114.93,991,1,14.21,ap-south,large,9
3096,242.0,1836,1,57.41,eu-west,medium,18
3097,233.15,1872,1,11.64,eu-west,small,18
3098,161.82,1125,1,51.19,eu-west,large,11
3099,233.92,1990,0,60.13,ap-south,large,19
3100,204.48,1738,1,37.05,us-east,small,17
3101,164.83,742,1,19.64,us-east,small,7
3102,109.81,1435,0,4.6,eu-west,large,14
3103,145.5,839,1,14.07,eu-west,medium,8
3104,287.88,1520,1,63.3,us-east,small,15
3105,138.6,849,0,16.73,ap-south,large,8
3106,164.13,327,1,28.34,eu-west,small,2
3107,127.7,1470,0,39.18,eu-west,medium,14
3108,189.62,944,0,42.45,us-east,small,9
3109,263.35,1999,1,65.84,eu-west,small,19
3110,123.78,684,0,38.08,ap-south,large,6
3111,159.28,863,1,39.26,ap-south,large,8
3112,219.33,1082,1,23.27,eu-west,small,10
3113,119.2,306,1,56.52,ap-south,large,2
3114,116.0,382,1,28.6,eu-west,medium,3
3115,96.06,1643,0,42.37,us-east,large,16
3116,174.82,1131,1,17.45,eu-west,medium,11
3117,125.0,289,0,60.69,ap-south,large,2
3118,106.68,304,0,21.48,us-east,medium,2
3119,86.06,303,0,17.57,eu-west,large,2
3120,170.88,1769,1,34.61,us-east,medium,17
3121,169.31,1104,0,43.52,us-east,small,10
3122,95.61,524,1,4.32,us-east,medium,4
3123,225.36,1168,1,67.78,us-east,small,11
3124,206.79,1927,0,21.93,eu-west,small,19
3125,237.93,1839,0,53.67,us-east,small,18
3126,185.04,213,1,69.93,us-east,small,1
3127,213.51,1674,0,56.89,us-east,small,16
3128,173.88,1554,1,20.34,us-east,small,15
3129,129.43,122,0,29.85,us-east,small,0
3130,194.35,905,0,57.08,eu-west,small,8
3131,106.73,826,1,34.28,eu-west,large,7
3132,161.94,262,1,45.49,us-east,small,2
3133,237.56,1596,0,3.35,eu-west,small,15
3134,165.55,1941,1,50.08,us-east,small,19
3135,146.62,732,1,67.34,ap-south,large,6
3136,194.92,893,1,67.9,ap-south,large,8
3137,201.5,1664,1,26.58,us-east,small,16
3138,156.91,447,1,58.78,eu-west,medium,4
3139,59.11,507,0,4.74,us-east,large,4
3140,113.54,473,1,44.6,ap-south,large,4
3141,115.68,296,0,36.43,us-east,medium,2
3142,215.61,1737,1,25.29,eu-west,large,17
3143,177.99,1104,0,1.22,us-east,small,10
3144,99.5,144,1,36.73,ap-south,large,0
3145,126.76,124,0,25.75,us-east,small,0
3146,115.5,1988,1,57.27,us-east,medium,19
3147,131.38,325,0,25.65,eu-west,medium,2
3148,190.67,816,1,10.96,eu-west,medium,7
3149,246.98,1082,0,38.25,us-east,small,10
3150,166.44,941,1,50.46,ap-south,large,9
3151,84.31,74,0,5.61,us-east,medium,0
3152,307.46,1553,1,64.5,eu-west,small,15
3153,185.85,1882,1,2.53,ap-south,large,18
3154,273.04,1810,1,66.21,us-east,small,18
3155,185.62,282,1,64.28,us-east,small,2
3156,237.62,824,0,69.97,eu-west,small,7
3157,136.54,826,0,55.63,ap-south,large,7
3158,234.7,1365,1,51.61,us-east,small,13
3159,183.9,1269,1,45.54,ap-south,large,12
3160,117.33,184,0,27.04,eu-west,medium,1
3161,125.67,1658,1,21.46,ap-south,large,16
3162,193.85,604,0,67.55,us-east,small,5
3163,206.37,1345,0,12.26,us-east,small,13
3164,225.86,1183,0,29.12,us-east,small,11
3165,196.31,1779,0,31.36,eu-west,medium,17
3166,171.99,1338,0,18.52,us-east,medium,13
3167,252.73,1756,1,62.41,ap-south,medium,17
3168,216.3,1534,1,33.59,eu-west,medium,15
3169,223.08,848,1,60.04,us-east,small,8
3170,133.57,1443,1,60.96,ap-south,large,14
3171,140.54,97,0,55.79,us-east,small,0
3172,149.76,1870,1,46.65,ap-south,large,18
3173,144.18,353,0,52.35,us-east,small,3
3174,130.14,394,0,49.37,eu-west,medium,3
3175,214.38,1167,0,50.84,us-east,small,11
3176,191.47,1320,1,57.56,eu-west,medium,13
3177,212.84,950,1,69.37,ap-south,large,9
3178,205.17,1126,1,37.75,eu-west,small,11
3179,149.6,507,0,45.53,us-east,small,4
3180,231.91,1617,0,6.91,ap-south,medium,16
3181,160.56,1048,1,8.98,us-east,medium,10
3182,180.72,364,1,60.55,us-east,small,3
3183,212.37,1820,0,34.57,us-east,small,18
3184,178.36,1624,0,23.68,us-east,medium,16
3185,175.95,1052,0,18.04,us-east,small,10
3186,191.56,291,1,65.35,us-east,small,2
3187,141.44,1008,1,7.82,eu-west,small,9
3188,187.48,619,0,41.42,eu-west,small,5
3189,188.33,1503,0,48.79,eu-west,medium,14
3190,139.72,1266,1,51.79,eu-west,large,12
3191,104.23,233,0,36.86,ap-south,large,1
3192,132.98,580,0,15.93,eu-west,medium,5
3193,117.02,497,0,49.87,us-east,medium,4
3194,197.22,753,1,38.88,eu-west,medium,7
3195,188.98,266,1,66.42,us-east,small,2
3196,133.24,830,1,32.32,eu-west,large,7
3197,218.32,1198,0,31.9,us-east,small,11
3198,139.67,1356,0,42.83,ap-south,medium,13
3199,124.84,472,1,16.7,us-east,small,4
3200,125.48,220,0,44.63,eu-west,medium,1
3201,145.14,524,0,65.89,eu-west,small,4
3202,144.53,1328,1,18.0,eu-west,small,13
3203,216.56,1599,0,52.97,ap-south,medium,15
3204,284.64,1615,0,67.8,eu-west,small,16
3205,176.68,1439,1,41.37,eu-west,medium,14
3206,200.86,1371,0,45.6,eu-west,medium,13
3207,167.54,1014,1,14.76,eu-west,medium,9
3208,89.6,120,1,20.51,us-east,medium,0
3209,209.56,1242,1,58.28,us-east,small,12
3210,259.12,1745,0,17.22,eu-west,small,17
3211,152.12,327,1,28.2,us-east,small,2
3212,120.1,1672,1,17.13,eu-west,large,16
3213,207.84,1306,0,24.53,eu-west,small,12
3214,182.5,999,0,3.52,us-east,small,9
3215,162.31,1675,1,51.57,us-east,small,16
3216,170.52,1394,0,65.03,eu-west,medium,13
3217,210.47,1820,1,48.31,ap-south,large,18
3218,222.52,1399,1,48.99,us-east,small,13
3219,163.41,1363,1,60.81,ap-south,large,13
3220,262.04,1789,1,35.38,us-east,small,17
3221,168.92,809,1,23.19,us-east,small,7
3222,101.59,157,0,9.62,eu-west,medium,1
3223,136.95,1449,1,39.93,eu-west,medium,14
3224,185.41,569,0,56.11,eu-west,small,5
3225,211.81,754,1,66.47,eu-west,medium,7
3226,118.87,651,0,7.96,ap-south,large,6
3227,161.98,1019,0,39.1,ap-south,small,9
3228,172.01,626,1,34.95,eu-west,small,5
3229,128.51,443,1,9.95,eu-west,small,4
3230,298.79,1604,1,67.78,ap-south,medium,15
3231,218.81,1364,0,37.42,us-east,small,13
3232,189.4,1534,0,24.65,ap-south,large,15
3233,160.05,1493,0,18.08,ap-south,large,14
3234,194.6,1288,1,52.02,eu-west,medium,12
3235,128.09,54,0,28.95,us-east,small,0
3236,171.05,1996,1,58.11,ap-south,large,19
3237,91.96,160,1,13.21,eu-west,medium,1
3238,150.29,507,0,21.14,us-east,small,4
3239,199.03,994,0,56.96,eu-west,medium,9
3240,180.23,1018,1,20.74,us-east,small,9
3241,142.61,635,0,18.48,us-east,small,5
3242,100.79,479,0,13.54,ap-south,large,4
3243,142.01,1466,1,19.26,us-east,medium,14
3244,172.7,1138,0,63.56,us-east,medium,11
3245,248.58,1435,1,57.55,us-east,small,14
3246,202.44,1821,1,23.91,us-east,small,18
3247,91.97,165,1,27.71,ap-south,large,1
3248,138.91,622,0,44.33,ap-south,large,5
3249,179.9,1263,1,61.39,us-east,large,12
3250,208.73,1870,1,54.6,us-east,medium,18
3251,190.77,1892,0,24.62,us-east,small,18
3252,163.61,1250,0,51.33,us-east,medium,12
3253,172.17,1596,1,16.41,us-east,small,15
3254,131.42,124,1,64.64,ap-south,large,0
3255,211.94,1579,0,57.56,us-east,medium,15
3256,153.47,805,1,3.09,eu-west,small,7
3257,125.71,528,1,2.78,eu-west,small,4
3258,127.53,346,1,43.06,ap-south,large,3
3259,129.58,906,0,53.88,ap-south,large,8
3260,176.88,938,1,60.71,eu-west,medium,9
3261,181.2,1409,1,59.4,us-east,small,13
3262,125.21,256,1,53.52,us-east,medium,2
3263,257.98,1946,0,4.4,ap-south,large,19
3264,100.3,445,0,21.66,ap-south,large,4
3265,173.32,1156,1,32.27,eu-west,medium,11
3266,190.32,1174,1,11.51,eu-west,medium,11
3267,158.75,907,0,39.48,eu-west,medium,8
3268,164.11,1849,0,58.86,ap-south,large,18
3269,190.57,557,1,41.22,us-east,small,5
3270,129.75,1669,0,35.79,eu-west,medium,16
3271,205.19,1929,0,43.39,ap-south,medium,19
3272,143.78,1558,1,25.83,ap-south,large,15
3273,107.73,1940,0,58.55,ap-south,medium,19
3274,337.64,1756,1,50.1,us-east,small,17
3275,146.23,238,1,33.9,us-east,small,1
3276,220.4,1947,0,7.51,eu-west,medium,19
3277,168.91,1303,1,63.19,eu-west,medium,12
3278,121.05,999,0,47.16,us-east,medium,9
3279,221.92,1233,1,15.44,eu-west,small,12
3280,67.94,133,1,6.17,ap-south,large,0
3281,127.47,128,0,17.51,us-east,small,0
3282,136.82,1606,1,38.92,ap-south,large,15
3283,212.94,1974,1,63.11,ap-south,large,19
3284,213.15,1899,0,36.83,eu-west,small,18
3285,129.76,498,1,46.27,ap-south,large,4
3286,129.86,284,0,18.36,us-east,small,2
3287,140.21,1968,0,10.35,eu-west,medium,19
3288,125.28,366,0,45.29,eu-west,medium,3
3289,100.25,153,0,8.71,eu-west,medium,1
3290,120.32,386,1,16.63,us-east,small,3
3291,96.11,460,0,46.07,eu-west,large,4
3292,222.74,1919,0,13.29,eu-west,medium,19
3293,124.42,1016,1,26.66,ap-south,large,9
3294,148.21,621,1,15.1,us-east,small,5
3295,145.19,628,0,12.7,eu-west,medium,5
3296,138.04,255,0,16.43,us-east,small,2
3297,71.44,139,1,10.15,ap-south,large,0
3298,190.61,827,0,23.89,eu-west,medium,7
3299,219.44,1446,1,25.47,eu-west,small,14
3300,206.13,1726,1,62.52,us-east,small,17
3301,184.63,1313,0,46.27,us-east,small,12
3302,147.53,1295,0,46.46,eu-west,medium,12
3303,101.08,194,0,48.3,ap-south,large,1
3304,254.38,1537,1,25.5,ap-south,medium,15
3305,119.23,146,1,51.04,ap-south,large,0
3306,225.85,1725,0,38.56,us-east,small,17
3307,131.24,902,0,55.72,ap-south,large,8
3308,214.57,1548,1,43.97,eu-west,large,15
3309,309.16,1551,0,50.21,eu-west,small,15
3310,184.22,1609,0,50.42,eu-west,medium,15
3311,210.31,1873,1,39.74,us-east,medium,18
3312,226.8,1325,1,24.53,us-east,small,13
3313,240.27,1659,1,60.07,ap-south,medium,16
3314,199.17,925,1,40.94,us-east,small,8
3315,110.14,64,0,39.68,eu-west,medium,0
3316,254.94,1695,1,48.78,us-east,medium,16
3317,140.18,137,0,22.54,eu-west,small,0
3318,203.04,1841,1,53.0,us-east,medium,18
3319,141.66,1448,0,47.78,ap-south,large,14
3320,169.37,1244,0,42.8,us-east,small,12
3321,145.02,665,1,31.51,eu-west,medium,6
3322,147.99,1654,1,9.63,ap-south,large,16
3323,80.46,597,1,14.64,us-east,large,5
3324,162.95,1518,1,25.28,ap-south,large,15
3325,188.53,1435,0,60.01,eu-west,small,14
3326,169.39,1691,1,48.4,ap-south,large,16
3327,134.59,1432,0,6.2,us-east,small,14
3328,162.2,1581,0,37.61,eu-west,large,15
3329,108.87,509,1,49.42,ap-south,large,4
3330,215.49,1708,1,39.61,eu-west,medium,16
3331,102.81,280,1,38.24,ap-south,large,2
3332,168.89,1114,0,30.46,eu-west,medium,10
3333,106.01,943,1,43.97,eu-west,large,9
3334,149.55,813,1,12.32,eu-west,medium,7
3335,115.43,1001,0,18.24,ap-south,large,9
3336,204.73,1744,0,5.16,eu-west,medium,17
3337,196.73,1870,1,50.31,ap-south,large,18
3338,180.82,1558,1,8.84,eu-west,small,15
3339,88.16,232,1,5.47,eu-west,medium,1
3340,166.33,931,1,34.2,eu-west,medium,9
3341,137.86,1176,1,14.02,ap-south,large,11
3342,209.33,1623,0,7.61,eu-west,medium,16
3343,192.57,826,0,25.31,us-east,small,7
3344,253.55,1960,1,55.98,eu-west,small,19
3345,168.57,1965,1,4.71,us-east,small,19
3346,256.92,1987,0,51.57,us-east,small,19
3347,200.3,1106,1,25.5,us-east,small,10
3348,144.42,611,1,19.0,eu-west,medium,5
3349,110.06,1793,0,29.78,eu-west,large,17
3350,165.88,1817,1,37.34,ap-south,medium,18
3351,77.15,479,1,4.24,ap-south,large,4
3352,140.7,225,0,28.13,us-east,small,1
3353,191.95,230,1,43.06,ap-south,small,1
3354,153.11,1279,1,14.34,eu-west,medium,12
3355,140.36,438,0,29.78,us-east,small,3
3356,297.81,1643,1,59.82,us-east,small,16
3357,148.96,1296,1,21.56,eu-west,medium,12
3358,123.2,70,0,22.67,us-east,small,0
3359,94.47,346,0,16.1,ap-south,large,3
3360,186.12,1579,0,42.56,ap-south,large,15
3361,192.97,1769,0,23.81,eu-west,large,17
3362,121.94,739,0,31.94,eu-west,large,7
3363,167.68,896,1,43.09,eu-west,medium,8
3364,251.29,1548,0,69.57,us-east,small,15
3365,255.55,1543,1,24.64,ap-south,medium,15
3366,277.15,1957,0,32.14,us-east,small,19
3367,214.7,1225,1,52.84,eu-west,small,12
3368,123.92,1229,1,26.22,eu-west,large,12
3369,132.01,719,0,41.22,ap-south,large,6
3370,222.96,1957,0,67.39,ap-south,small,19
3371,143.92,158,1,37.37,us-east,small,1
3372,89.71,712,1,12.39,eu-west,large,6
3373,249.49,1214,1,44.95,us-east,small,11
3374,142.31,1632,0,21.92,ap-south,large,16
3375,193.72,745,0,23.46,us-east,small,7
3376,177.81,1494,1,4.82,us-east,small,14
3377,226.22,1080,1,66.41,ap-south,medium,10
3378,167.68,1906,0,51.86,us-east,medium,19
3379,179.8,700,0,46.39,eu-west,small,6
3380,240.88,1962,0,51.49,eu-west,medium,19
3381,267.42,1567,1,25.78,us-east,small,15
3382,224.15,1263,0,30.42,us-east,small,12
3383,186.02,1476,0,12.54,ap-south,small,14
3384,227.11,1079,0,27.46,us-east,small,10
3385,190.34,1348,0,29.86,ap-south,large,13
3386,111.87,615,1,5.81,eu-west,medium,5
3387,92.43,294,1,4.04,eu-west,medium,2
3388,173.89,1360,0,38.59,us-east,medium,13
3389,208.91,1020,1,69.4,us-east,small,9
3390,181.83,575,1,50.66,ap-south,medium,5
3391,97.58,229,1,51.15,eu-west,large,1
3392,169.62,889,0,18.55,us-east,small,8
3393,110.05,483,0,13.98,ap-south,large,4
3394,118.37,1491,0,36.47,us-east,medium,14
3395,207.7,1063,0,45.58,us-east,medium,10
3396,173.12,409,1,32.45,eu-west,small,3
3397,152.47,1307,1,18.22,ap-south,large,12
3398,91.72,816,1,31.98,eu-west,large,7
3399,172.08,1059,1,16.56,us-east,medium,10
3400,85.19,958,1,1.85,us-east,small,9
3401,245.88,1221,1,33.03,eu-west,small,12
3402,146.99,859,0,42.72,ap-south,large,8
3403,200.18,1670,0,17.32,eu-west,small,16
3404,96.36,464,1,3.57,eu-west,medium,4
3405,203.93,800,0,64.79,ap-south,large,7
3406,341.46,1723,0,67.56,eu-west,small,17
3407,196.1,1950,1,15.97,ap-south,large,19
3408,196.72,1635,1,59.3,us-east,small,16
3409,210.17,1396,0,52.02,eu-west,medium,13
3410,137.6,208,0,40.49,us-east,small,1
3411,148.31,1657,0,30.87,ap-south,large,16
3412,87.22,514,0,24.25,ap-south,large,4
3413,145.43,712,1,12.84,us-east,small,6
3414,210.05,1531,1,60.78,us-east,medium,15
3415,206.98,1635,1,41.03,us-east,small,16
3416,187.17,609,0,38.08,eu-west,small,5
3417,248.67,1574,0,28.51,us-east,small,15
3418,125.02,121,1,20.12,us-east,small,0
3419,192.8,1466,1,52.77,eu-west,medium,14
3420,163.13,977,0,46.81,us-east,small,9
3421,127.53,1090,0,52.41,eu-west,large,10
3422,129.2,326,1,4.97,us-east,small,2
3423,212.15,1808,0,17.81,eu-west,medium,18
3424,130.34,374,1,29.68,eu-west,medium,3
3425,145.94,1041,1,3.77,ap-south,medium,10
3426,168.41,273,1,49.21,us-east,small,2
3427,251.76,1093,1,39.32,eu-west,small,10
3428,187.31,802,0,34.88,us-east,small,7
3429,203.31,1693,1,43.33,ap-south,large,16
3430,111.93,350,1,65.33,us-east,large,3
3431,181.17,1285,0,17.05,us-east,medium,12
3432,130.11,1145,0,6.65,us-east,medium,11
3433,175.64,886,0,51.65,us-east,medium,8
3434,146.53,501,0,50.22,us-east,small,4
3435,229.23,1570,0,51.69,us-east,small,15
3436,181.13,958,0,48.7,eu-west,small,9
3437,182.99,1526,0,69.21,ap-south,medium,15
3438,146.99,683,0,49.23,us-east,small,6
3439,189.61,1491,1,61.61,ap-south,large,14
3440,207.02,781,0,43.48,us-east,small,7
3441,180.16,788,1,62.49,eu-west,large,7
3442,168.59,1077,0,19.91,ap-south,medium,10
3443,198.15,507,1,66.6,us-east,small,4
3444,194.88,1006,0,41.93,us-east,small,9
3445,217.55,1204,1,42.06,us-east,small,11
3446,147.54,215,1,53.79,eu-west,medium,1
3447,237.52,1631,0,43.34,us-east,medium,16
3448,185.91,626,1,66.43,eu-west,medium,5
3449,164.03,170,0,67.25,eu-west,small,1
3450,269.27,1888,1,35.64,us-east,small,18
3451,162.44,1238,1,49.75,eu-west,medium,12
3452,228.68,1203,1,45.72,eu-west,medium,11
3453,167.32,734,1,4.63,eu-west,small,7
3454,190.54,1767,1,66.75,us-east,medium,17
3455,134.34,165,1,44.51,eu-west,medium,1
3456,250.57,1849,0,41.44,eu-west,small,18
3457,168.68,908,0,17.86,us-east,small,8
3458,92.32,928,0,34.4,ap-south,large,9
3459,199.37,1599,1,18.55,eu-west,small,15
3460,221.12,1567,0,62.56,us-east,medium,15
3461,212.18,1757,0,64.7,ap-south,large,17
3462,143.86,117,0,27.58,eu-west,small,0
3463,244.63,847,1,66.54,eu-west,small,8
